ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date
WMT,bollinger_tight,2025-02-12,short,103.8777,trailing_10pct,13.3895,True,56,89.969,2025-04-09
BAC,bollinger_tight,2025-02-24,long,44.5726,trailing_10pct,-6.9159,False,10,41.49,2025-03-06
XLF,bollinger_tight,2025-02-26,long,51.0634,trailing_10pct,-8.032,False,37,46.962,2025-04-04
UUP,bollinger_tight,2023-01-20,long,23.9504,trailing_10pct,8.465,True,893,25.9778,2025-07-01
VXX,bollinger_tight,2025-03-05,short,51.3002,trailing_10pct,-9.8495,False,5,56.353,2025-03-10
GOOGL,bollinger_tight,2025-02-28,long,172.2286,trailing_10pct,-9.1475,False,28,156.474,2025-03-28
QQQ,bollinger_tight,2025-03-04,long,496.4139,trailing_10pct,-8.9854,False,30,451.809,2025-04-03
MSFT,bollinger_tight,2025-03-04,long,389.7246,trailing_10pct,-7.3915,False,31,360.918,2025-04-04
BAC,bollinger_tight,2025-03-05,long,41.6921,trailing_10pct,-6.5722,False,29,38.952,2025-04-03
JPM,bollinger_tight,2025-03-06,long,245.5565,trailing_10pct,-7.9572,False,29,226.017,2025-04-04
XLK,bollinger_tight,2025-03-06,long,107.6298,trailing_10pct,-8.6285,False,28,98.343,2025-04-03
DIA,bollinger_tight,2025-02-24,long,435.7664,trailing_10pct,-9.4623,False,39,394.533,2025-04-04
TSLA,bollinger_tight,2025-03-10,long,225.9629,trailing_10pct,-0.4341,False,8,224.982,2025-03-18
GOOGL,bollinger_tight,2025-03-18,long,162.1124,trailing_10pct,-5.3101,False,13,153.504,2025-03-31
AMZN,bollinger_tight,2025-03-07,long,196.2517,trailing_10pct,-5.6625,False,24,185.139,2025-03-31
BAC,bollinger_tight,2025-03-13,long,40.3803,trailing_10pct,-3.5371,False,21,38.952,2025-04-03
META,bollinger_tight,2025-03-18,long,585.3491,trailing_10pct,-3.7021,False,13,563.679,2025-03-31
JPM,bollinger_tight,2025-03-11,long,234.6835,trailing_10pct,-3.6928,False,24,226.017,2025-04-04
SPY,bollinger_tight,2025-03-11,long,562.9707,trailing_10pct,-8.0034,False,24,517.914,2025-04-04
AAPL,bollinger_tight,2025-03-12,long,216.3764,trailing_10pct,-6.8748,False,22,201.501,2025-04-03
GOOGL,bollinger_tight,2025-03-31,long,153.9518,trailing_10pct,-8.1771,False,7,141.363,2025-04-07
XLE,bollinger_tight,2025-04-03,long,41.963,trailing_10pct,-10.0,False,4,37.7667,2025-04-07
GLD,bollinger_tight,2024-12-18,long,239.783,trailing_10pct,51.3181,True,314,362.835,2025-10-28
SPY,bollinger_tight,2025-04-03,long,525.0985,trailing_10pct,-5.9685,False,6,493.758,2025-04-09
DIA,bollinger_tight,2025-04-03,long,396.0513,trailing_10pct,14.0534,True,358,451.71,2026-03-27
XLK,bollinger_tight,2025-04-03,long,94.8821,trailing_10pct,-3.3147,False,6,91.737,2025-04-09
XLE,bollinger_tight,2025-04-07,long,40.4631,trailing_10pct,39.149,True,366,56.304,2026-04-08
GOOGL,bollinger_tight,2025-04-04,long,142.1561,trailing_10pct,117.5925,True,307,309.321,2026-02-05
XLE,bollinger_tight,2025-04-08,long,37.5593,trailing_10pct,49.9069,True,365,56.304,2026-04-08
AAPL,bollinger_tight,2025-04-08,long,172.2548,trailing_10pct,3.8955,True,1,178.965,2025-04-09
VXX,bollinger_tight,2025-04-10,short,81.3706,trailing_10pct,-4.2539,False,1,84.832,2025-04-11
UUP,bollinger_tight,2025-03-17,long,27.4105,trailing_10pct,0.3265,True,414,27.5,2026-05-05
META,bollinger_tight,2025-04-16,long,506.3036,trailing_10pct,40.4296,True,168,711.0,2025-10-01
TSLA,bollinger_tight,2025-04-21,long,231.6577,trailing_10pct,40.9843,True,45,326.601,2025-06-05
GLD,bollinger_tight,2025-04-17,short,314.0051,trailing_10pct,-2.6977,False,138,322.476,2025-09-02
GOOGL,bollinger_tight,2025-05-21,short,171.2568,trailing_10pct,-6.1032,False,54,181.709,2025-07-14
BAC,bollinger_tight,2025-05-16,short,44.0175,trailing_10pct,-7.9571,False,41,47.52,2025-06-26
QQQ,bollinger_tight,2025-05-16,short,513.3689,trailing_10pct,-9.1153,False,60,560.164,2025-07-15
META,bollinger_tight,2025-06-06,short,697.8262,trailing_10pct,-7.5604,False,55,750.585,2025-07-31
NVDA,bollinger_tight,2025-06-10,short,144.3278,trailing_10pct,-8.203,False,16,156.167,2025-06-26
MSFT,bollinger_tight,2025-06-12,short,475.7841,trailing_10pct,-9.8095,False,49,522.456,2025-07-31
XLF,bollinger_tight,2025-05-07,short,49.7857,trailing_10pct,-10.0,False,218,54.7643,2025-12-11
JPM,bollinger_tight,2025-06-24,short,281.2508,trailing_10pct,-10.0,False,83,309.3759,2025-09-15
WMT,bollinger_tight,2025-06-13,long,94.8569,trailing_10pct,27.0345,True,279,120.501,2026-03-19
NVDA,bollinger_tight,2025-07-03,short,157.9603,trailing_10pct,-10.0,False,14,173.7563,2025-07-17
NVDA,bollinger_tight,2025-07-11,short,165.1926,trailing_10pct,-9.2525,False,20,180.477,2025-07-31
GOOGL,bollinger_tight,2025-07-14,short,182.5379,trailing_10pct,-9.6759,False,25,200.2,2025-08-08
JPM,bollinger_tight,2025-07-03,short,294.939,trailing_10pct,-5.4652,False,76,311.058,2025-09-17
NVDA,bollinger_tight,2025-07-15,short,170.8871,trailing_10pct,-7.5172,False,23,183.733,2025-08-07
XLK,bollinger_tight,2025-07-02,short,127.3924,trailing_10pct,-10.0,False,82,140.1316,2025-09-22
MSFT,bollinger_tight,2025-07-07,short,496.7943,trailing_10pct,-9.9614,False,24,546.282,2025-07-31
AAPL,bollinger_tight,2025-06-17,long,196.1268,trailing_10pct,31.3288,True,205,257.571,2026-01-08
GOOGL,bollinger_tight,2025-07-22,short,191.3308,trailing_10pct,-8.7347,False,31,208.043,2025-08-22
QQQ,bollinger_tight,2025-07-09,short,556.6589,trailing_10pct,-9.4509,False,89,609.268,2025-10-06
META,bollinger_tight,2025-07-22,long,707.0859,trailing_10pct,0.5536,True,71,711.0,2025-10-01
VXX,bollinger_tight,2025-08-13,long,39.8805,trailing_10pct,-10.0,False,12,35.8924,2025-08-25
GOOGL,bollinger_tight,2025-08-08,short,200.7259,trailing_10pct,-9.2296,False,26,219.252,2025-09-03
GOOGL,bollinger_tight,2025-08-28,short,210.2292,trailing_10pct,-10.0,False,6,231.2521,2025-09-03
SPY,bollinger_tight,2025-07-28,short,638.0172,trailing_10pct,-7.1902,False,91,683.892,2025-10-27
GOOGL,bollinger_tight,2025-09-03,short,229.3657,trailing_10pct,-10.0,False,12,252.3023,2025-09-15
NVDA,bollinger_tight,2025-08-08,short,181.8396,trailing_10pct,-1.0352,False,45,183.722,2025-09-22
META,bollinger_tight,2025-09-01,long,727.8651,trailing_10pct,-3.5226,False,35,702.225,2025-10-06
GLD,bollinger_tight,2025-09-23,short,346.572,trailing_10pct,-8.9678,False,20,377.652,2025-10-13
TLT,bollinger_tight,2025-08-05,short,87.7649,trailing_10pct,2.6604,True,273,85.43,2026-05-05
GOOGL,bollinger_tight,2025-09-15,short,251.8312,trailing_10pct,-3.3339,False,39,260.227,2025-10-24
QQQ,bollinger_tight,2025-08-14,short,579.6171,trailing_10pct,-6.8995,False,74,619.608,2025-10-27
NVDA,bollinger_tight,2025-09-29,short,181.9113,trailing_10pct,-8.7415,False,29,197.813,2025-10-28
GOOGL,bollinger_tight,2025-10-24,short,264.1044,trailing_10pct,-10.0,False,6,290.5148,2025-10-30
AMZN,bollinger_tight,2025-09-04,short,234.9529,trailing_10pct,0.2592,True,57,234.344,2025-10-31
MSFT,bollinger_tight,2025-08-25,long,504.768,trailing_10pct,-3.3491,False,85,487.863,2025-11-18
META,bollinger_tight,2025-10-31,long,657.758,trailing_10pct,-10.0,False,18,591.9822,2025-11-18
GOOGL,bollinger_tight,2025-11-05,short,284.9994,trailing_10pct,-6.6848,False,15,304.051,2025-11-20
WMT,bollinger_tight,2025-09-12,short,103.5511,trailing_10pct,-6.8757,False,77,110.671,2025-11-28
GLD,bollinger_tight,2025-10-13,short,378.0845,trailing_10pct,-5.4135,False,60,398.552,2025-12-12
META,bollinger_tight,2025-12-02,short,643.6266,trailing_10pct,-9.3118,False,10,703.56,2025-12-12
JPM,bollinger_tight,2025-09-16,short,310.0212,trailing_10pct,-4.3545,False,98,323.521,2025-12-23
TSLA,bollinger_tight,2025-11-13,long,388.0383,trailing_10pct,13.6207,True,50,440.892,2026-01-02
AAPL,bollinger_tight,2025-08-01,long,204.8833,trailing_10pct,25.716,True,160,257.571,2026-01-08
MSFT,bollinger_tight,2025-11-21,long,475.6698,trailing_10pct,-6.9064,False,61,442.818,2026-01-21
VXX,bollinger_tight,2025-12-19,long,27.4354,trailing_10pct,-3.6209,False,33,26.442,2026-01-21
BAC,bollinger_tight,2025-08-06,long,45.7758,trailing_10pct,12.5595,True,170,51.525,2026-01-23
GLD,bollinger_tight,2026-01-09,short,420.6766,trailing_10pct,-10.0,False,17,462.7443,2026-01-26
XLK,bollinger_tight,2025-10-01,short,143.4582,trailing_10pct,-4.3388,False,119,149.6825,2026-01-28
MSFT,bollinger_tight,2026-01-21,long,448.3319,trailing_10pct,-3.3156,False,8,433.467,2026-01-29
WMT,bollinger_tight,2025-12-09,short,115.2286,trailing_10pct,-5.8678,False,55,121.99,2026-02-02
NVDA,bollinger_tight,2025-11-25,long,182.2916,trailing_10pct,-4.955,False,71,173.259,2026-02-04
META,bollinger_tight,2026-01-13,long,627.4569,trailing_10pct,5.9003,True,23,664.479,2026-02-05
XLF,bollinger_tight,2025-08-07,long,51.7157,trailing_10pct,-1.848,False,200,50.76,2026-02-23
GLD,bollinger_tight,2026-01-26,short,464.8934,trailing_10pct,-1.0647,False,28,469.843,2026-02-23
MSFT,bollinger_tight,2026-01-30,long,430.8859,trailing_10pct,-10.0,False,24,387.7973,2026-02-23
BAC,bollinger_tight,2026-01-23,long,51.8495,trailing_10pct,-1.8756,False,32,50.877,2026-02-24
AAPL,bollinger_tight,2026-01-15,long,258.1373,trailing_10pct,-3.033,False,57,250.308,2026-03-13
TSLA,bollinger_tight,2026-02-23,long,400.1322,trailing_10pct,-6.116,False,25,375.66,2026-03-20
GLD,bollinger_tight,2026-03-17,long,448.0204,trailing_10pct,-10.0,False,6,403.2184,2026-03-23
META,bollinger_tight,2026-03-17,long,617.8901,trailing_10pct,-10.0,False,9,556.1011,2026-03-26
DIA,bollinger_tight,2025-04-21,long,386.636,trailing_10pct,16.8308,True,340,451.71,2026-03-27
QQQ,bollinger_tight,2025-11-18,long,597.3252,trailing_10pct,-4.5917,False,129,569.898,2026-03-27
NVDA,bollinger_tight,2026-02-27,long,175.4878,trailing_10pct,-4.5934,False,28,167.427,2026-03-27
XLK,bollinger_tight,2026-02-03,long,140.9961,trailing_10pct,-8.4975,False,55,129.015,2026-03-30
GOOGL,bollinger_tight,2026-01-12,short,334.3702,trailing_10pct,10.0249,True,85,300.85,2026-04-07
TSLA,bollinger_tight,2026-03-26,long,370.485,trailing_10pct,-7.3825,False,12,343.134,2026-04-07
XLE,bollinger_tight,2025-08-11,long,42.2312,trailing_10pct,33.3232,True,240,56.304,2026-04-08
JPM,bollinger_tight,2026-02-09,short,322.2469,trailing_10pct,3.4517,True,58,311.124,2026-04-08
SPY,bollinger_tight,2025-09-10,short,653.7862,trailing_10pct,-6.3294,False,217,695.167,2026-04-15
WMT,bollinger_tight,2026-02-12,short,132.5005,trailing_10pct,1.1913,True,70,130.922,2026-04-23
META,bollinger_tight,2026-03-27,long,538.2722,trailing_10pct,15.1267,True,34,619.695,2026-04-30
AMZN,bollinger_tight,2022-05-05,long,115.1759,trailing_5pct,-5.0,False,4,109.4171,2022-05-09
DIA,bollinger_tight,2022-05-05,long,328.0864,trailing_5pct,-4.7152,False,7,312.6165,2022-05-12
QQQ,bollinger_tight,2022-05-06,long,304.1373,trailing_5pct,-5.0,False,6,288.9304,2022-05-12
XLF,bollinger_tight,2022-05-09,long,34.2615,trailing_5pct,-5.0,False,3,32.5484,2022-05-12
NVDA,bollinger_tight,2022-05-12,long,16.8635,trailing_5pct,-0.2538,False,1,16.8207,2022-05-13
WMT,bollinger_tight,2022-05-11,long,49.3341,trailing_5pct,-4.8667,False,6,46.9331,2022-05-17
AMZN,bollinger_tight,2022-05-11,long,103.1598,trailing_5pct,6.243,True,7,109.6001,2022-05-18
TSLA,bollinger_tight,2022-05-16,long,250.241,trailing_5pct,-3.6223,False,2,241.1765,2022-05-18
AAPL,bollinger_tight,2022-05-16,long,149.4229,trailing_5pct,-5.0,False,2,141.9518,2022-05-18
JPM,bollinger_tight,2022-05-11,long,117.2884,trailing_5pct,-1.038,False,9,116.071,2022-05-20
BAC,bollinger_tight,2022-05-12,long,35.6299,trailing_5pct,-4.0399,False,8,34.1905,2022-05-20
TSLA,bollinger_tight,2022-05-20,long,218.9596,trailing_5pct,-2.3937,False,3,213.7184,2022-05-23
TSLA,bollinger_tight,2022-05-24,long,208.4046,trailing_5pct,0.1034,True,1,208.62,2022-05-25
WMT,bollinger_tight,2022-05-18,long,40.4018,trailing_5pct,0.8194,True,20,40.7329,2022-06-07
BAC,bollinger_tight,2022-05-20,long,34.9045,trailing_5pct,1.2477,True,20,35.34,2022-06-09
XLK,bollinger_tight,2022-05-18,long,65.6838,trailing_5pct,3.7158,True,23,68.1245,2022-06-10
QQQ,bollinger_tight,2022-05-18,long,289.5606,trailing_5pct,3.1428,True,23,298.661,2022-06-10
SPY,bollinger_tight,2022-05-19,long,393.7507,trailing_5pct,0.7034,True,22,396.5205,2022-06-10
TLT,bollinger_tight,2022-05-30,short,116.9579,trailing_5pct,2.3149,True,24,114.2505,2022-06-23
JPM,bollinger_tight,2022-06-14,long,115.9516,trailing_5pct,-3.8789,False,16,111.454,2022-06-30
XLK,bollinger_tight,2022-06-16,long,61.7545,trailing_5pct,2.6464,True,14,63.3887,2022-06-30
GLD,bollinger_tight,2022-05-10,long,172.6714,trailing_5pct,-3.9719,False,56,165.813,2022-07-05
NVDA,bollinger_tight,2022-07-01,long,14.2302,trailing_5pct,-0.1012,False,4,14.2158,2022-07-05
WMT,bollinger_tight,2022-07-19,short,43.4366,trailing_5pct,1.7119,True,9,42.693,2022-07-28
TLT,bollinger_tight,2022-07-13,short,114.9111,trailing_5pct,-4.4507,False,19,120.0255,2022-08-01
GOOGL,bollinger_tight,2022-07-25,long,106.8501,trailing_5pct,8.5408,True,28,115.976,2022-08-22
NVDA,bollinger_tight,2022-08-23,long,17.0543,trailing_5pct,-0.2167,False,2,17.0174,2022-08-25
SPY,bollinger_tight,2022-06-15,long,371.4702,trailing_5pct,9.8917,True,72,408.215,2022-08-26
DIA,bollinger_tight,2022-06-17,long,303.6133,trailing_5pct,6.9298,True,70,324.653,2022-08-26
GOOGL,bollinger_tight,2022-08-23,long,113.6267,trailing_5pct,-2.4723,False,3,110.8175,2022-08-26
GLD,bollinger_tight,2022-07-08,long,162.0155,trailing_5pct,-1.5671,False,54,159.4765,2022-08-31
BAC,bollinger_tight,2022-08-15,short,36.1551,trailing_5pct,3.9886,True,24,34.713,2022-09-08
AAPL,bollinger_tight,2022-08-10,short,169.8416,trailing_5pct,4.5093,True,33,162.183,2022-09-12
QQQ,bollinger_tight,2022-08-15,short,331.8552,trailing_5pct,7.2781,True,28,307.7025,2022-09-12
XLK,bollinger_tight,2022-08-30,long,68.7669,trailing_5pct,-3.7109,False,14,66.215,2022-09-13
MSFT,bollinger_tight,2022-08-31,long,259.3345,trailing_5pct,-2.3202,False,13,253.3175,2022-09-13
NVDA,bollinger_tight,2022-09-02,long,13.76,trailing_5pct,0.1435,True,11,13.7797,2022-09-13
SPY,bollinger_tight,2022-08-26,long,402.6293,trailing_5pct,-3.032,False,20,390.4215,2022-09-15
DIA,bollinger_tight,2022-08-26,long,320.8734,trailing_5pct,-3.9056,False,21,308.3415,2022-09-16
META,bollinger_tight,2022-09-13,long,153.58,trailing_5pct,-5.0,False,3,145.901,2022-09-16
GOOGL,bollinger_tight,2022-09-13,long,104.7519,trailing_5pct,-4.775,False,8,99.75,2022-09-21
META,bollinger_tight,2022-09-16,long,145.5576,trailing_5pct,-3.3929,False,7,140.619,2022-09-23
AAPL,bollinger_tight,2022-09-16,long,149.5672,trailing_5pct,-0.3425,False,7,149.055,2022-09-23
XLK,bollinger_tight,2022-09-16,long,63.6531,trailing_5pct,-3.4077,False,7,61.484,2022-09-23
MSFT,bollinger_tight,2022-09-15,long,244.5669,trailing_5pct,-3.2003,False,22,236.74,2022-10-07
JPM,bollinger_tight,2022-09-23,long,108.1992,trailing_5pct,-0.9868,False,14,107.1315,2022-10-07
QQQ,bollinger_tight,2022-09-26,long,278.2417,trailing_5pct,-3.6724,False,11,268.0235,2022-10-07
XLK,bollinger_tight,2022-09-29,long,60.3475,trailing_5pct,-0.0452,False,8,60.3202,2022-10-07
XLF,bollinger_tight,2022-09-30,long,30.6995,trailing_5pct,0.0765,True,7,30.723,2022-10-07
SPY,bollinger_tight,2022-09-27,long,364.5896,trailing_5pct,-1.5135,False,13,359.0715,2022-10-10
AAPL,bollinger_tight,2022-09-30,long,138.4183,trailing_5pct,0.478,True,10,139.08,2022-10-10
GOOGL,bollinger_tight,2022-09-30,long,97.0174,trailing_5pct,-0.4735,False,11,96.558,2022-10-11
DIA,bollinger_tight,2022-09-23,long,294.8138,trailing_5pct,-2.317,False,20,287.983,2022-10-13
QQQ,bollinger_tight,2022-10-10,long,264.9493,trailing_5pct,-3.6121,False,3,255.379,2022-10-13
MSFT,bollinger_tight,2022-10-11,long,225.7391,trailing_5pct,-1.4225,False,2,222.528,2022-10-13
TSLA,bollinger_tight,2022-10-11,long,215.7694,trailing_5pct,-2.38,False,2,210.634,2022-10-13
NVDA,bollinger_tight,2022-10-12,long,11.0204,trailing_5pct,3.0997,True,1,11.362,2022-10-13
XLK,bollinger_tight,2022-10-12,long,56.8753,trailing_5pct,0.3696,True,1,57.0855,2022-10-13
AAPL,bollinger_tight,2022-10-12,long,135.5194,trailing_5pct,0.2369,True,1,135.8405,2022-10-13
GLD,bollinger_tight,2022-09-14,long,156.9232,trailing_5pct,-2.7136,False,35,152.665,2022-10-19
TSLA,bollinger_tight,2022-10-14,long,210.8725,trailing_5pct,0.0311,True,6,210.938,2022-10-20
META,bollinger_tight,2022-10-14,long,130.8593,trailing_5pct,-2.6909,False,7,127.338,2022-10-21
XLK,bollinger_tight,2022-10-14,long,59.9945,trailing_5pct,2.5936,True,19,61.5505,2022-11-02
UUP,bollinger_tight,2022-05-23,long,23.5222,trailing_5pct,6.7868,True,171,25.1186,2022-11-10
DIA,bollinger_tight,2022-10-27,short,321.5419,trailing_5pct,-4.454,False,14,335.8635,2022-11-10
META,bollinger_tight,2022-11-03,long,90.6319,trailing_5pct,17.2617,True,7,106.2765,2022-11-10
AMZN,bollinger_tight,2022-11-08,long,89.6549,trailing_5pct,2.3909,True,2,91.7985,2022-11-10
TSLA,bollinger_tight,2022-11-09,long,190.7545,trailing_5pct,-5.0,False,1,181.2168,2022-11-10
TSLA,bollinger_tight,2022-11-21,long,168.9593,trailing_5pct,3.0071,True,2,174.04,2022-11-23
GOOGL,bollinger_tight,2022-11-02,long,86.514,trailing_5pct,10.8959,True,28,95.9405,2022-11-30
MSFT,bollinger_tight,2022-11-02,long,220.4211,trailing_5pct,9.9636,True,28,242.383,2022-11-30
TLT,bollinger_tight,2022-11-22,short,102.0429,trailing_5pct,-4.9353,False,10,107.079,2022-12-02
XLE,bollinger_tight,2022-11-28,long,45.2336,trailing_5pct,-4.283,False,8,43.2963,2022-12-06
GOOGL,bollinger_tight,2022-12-08,long,93.9167,trailing_5pct,-3.2669,False,7,90.8485,2022-12-15
TSLA,bollinger_tight,2022-12-13,long,159.6571,trailing_5pct,-5.0,False,3,151.6742,2022-12-16
XLK,bollinger_tight,2022-12-15,long,64.4162,trailing_5pct,-5.0,False,7,61.1954,2022-12-22
AMZN,bollinger_tight,2022-12-20,long,86.4039,trailing_5pct,-4.5975,False,2,82.4315,2022-12-22
TSLA,bollinger_tight,2022-12-20,long,139.6992,trailing_5pct,-5.0,False,2,132.7142,2022-12-22
TSLA,bollinger_tight,2022-12-22,long,126.6624,trailing_5pct,-5.0,False,5,120.3293,2022-12-27
NVDA,bollinger_tight,2022-12-23,long,15.1097,trailing_5pct,-5.0,False,4,14.3542,2022-12-27
QQQ,bollinger_tight,2022-12-19,long,268.759,trailing_5pct,-3.3418,False,9,259.7775,2022-12-28
JPM,bollinger_tight,2022-11-11,short,134.6423,trailing_5pct,-0.826,False,53,135.7545,2023-01-03
XLE,bollinger_tight,2022-12-08,long,42.2611,trailing_5pct,-1.1023,False,26,41.7952,2023-01-03
AAPL,bollinger_tight,2022-12-23,long,131.6249,trailing_5pct,-5.0,False,11,125.0437,2023-01-03
TSLA,bollinger_tight,2022-12-27,long,110.642,trailing_5pct,5.7654,True,7,117.021,2023-01-03
XLF,bollinger_tight,2022-11-23,short,36.0152,trailing_5pct,2.6244,True,42,35.07,2023-01-04
MSFT,bollinger_tight,2022-12-22,long,236.5051,trailing_5pct,-3.1905,False,13,228.9595,2023-01-04
TSLA,bollinger_tight,2023-01-03,long,109.3756,trailing_5pct,-1.2961,False,1,107.958,2023-01-04
TLT,bollinger_tight,2022-12-02,short,105.6847,trailing_5pct,1.095,True,35,104.5275,2023-01-06
NVDA,bollinger_tight,2022-12-28,long,14.4612,trailing_5pct,-2.3867,False,9,14.116,2023-01-06
BAC,bollinger_tight,2022-12-08,long,32.1908,trailing_5pct,3.9691,True,36,33.4685,2023-01-13
UUP,bollinger_tight,2022-11-11,long,24.8899,trailing_5pct,-4.3788,False,68,23.8,2023-01-18
WMT,bollinger_tight,2022-11-25,short,50.8543,trailing_5pct,4.4515,True,60,48.5905,2023-01-24
GOOGL,bollinger_tight,2022-12-28,long,86.8103,trailing_5pct,9.2042,True,28,94.8005,2023-01-25
META,bollinger_tight,2023-02-01,short,182.6832,trailing_5pct,-5.0,False,1,191.8174,2023-02-02
JPM,bollinger_tight,2023-01-11,short,139.8509,trailing_5pct,-1.1702,False,23,141.4875,2023-02-03
GLD,bollinger_tight,2022-10-19,long,151.9886,trailing_5pct,13.5523,True,117,172.5865,2023-02-13
MSFT,bollinger_tight,2023-01-05,long,223.4037,trailing_5pct,15.7373,True,43,258.5615,2023-02-17
XLK,bollinger_tight,2022-12-27,long,61.5934,trailing_5pct,11.1203,True,56,68.4428,2023-02-21
SPY,bollinger_tight,2022-12-20,long,383.6379,trailing_5pct,3.207,True,66,395.941,2023-02-24
WMT,bollinger_tight,2023-02-06,long,46.6574,trailing_5pct,-0.0062,False,18,46.6545,2023-02-24
META,bollinger_tight,2023-02-07,short,189.5544,trailing_5pct,6.0866,True,24,178.017,2023-03-03
BAC,bollinger_tight,2023-02-23,long,33.9266,trailing_5pct,-3.9544,False,13,32.585,2023-03-08
XLF,bollinger_tight,2023-02-22,long,35.7758,trailing_5pct,-4.3515,False,15,34.219,2023-03-09
TLT,bollinger_tight,2023-02-01,short,108.8128,trailing_5pct,4.0058,True,37,104.454,2023-03-10
XLE,bollinger_tight,2023-02-20,long,42.091,trailing_5pct,-1.4813,False,18,41.4675,2023-03-10
XLF,bollinger_tight,2023-03-09,long,33.194,trailing_5pct,-5.0,False,4,31.5343,2023-03-13
BAC,bollinger_tight,2023-03-10,long,29.0501,trailing_5pct,-5.0,False,13,27.5976,2023-03-23
XLF,bollinger_tight,2023-03-15,long,31.2302,trailing_5pct,-2.6279,False,9,30.4095,2023-03-24
JPM,bollinger_tight,2023-03-17,long,127.2996,trailing_5pct,-2.5743,False,7,124.0225,2023-03-24
XLE,bollinger_tight,2023-03-17,long,38.1044,trailing_5pct,0.2122,True,7,38.1852,2023-03-24
DIA,bollinger_tight,2022-11-22,short,340.4729,trailing_5pct,1.7763,True,132,334.425,2023-04-03
NVDA,bollinger_tight,2023-03-30,short,27.0752,trailing_5pct,-2.6258,False,19,27.7862,2023-04-18
