strategy,ticker,entry_date,entry_price,exit_price,exit_date,exit_reason,pnl_pct,win,hold_days,hold_bars_actual,regime,strategy_count,tech_signals,agent_score,confidence_tier,phase
fibonacci_bounce,TLT,2023-01-05,90.2634677942961,94.9551677942961,2023-01-18,take_profit,5.1978,True,20,8,rate_rising_2022_2023|strong_bull_2023,3,9,,,phase_1a
bollinger_lower_bounce,MSFT,2023-01-05,217.2968412887799,222.99720764160156,2023-01-10,max_hold,2.6233,True,3,3,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
bollinger_lower_bounce,MSFT,2023-01-05,217.2968412887799,232.41017150878906,2023-01-12,max_hold,6.9552,True,5,5,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
bollinger_lower_bounce,MSFT,2023-01-05,217.2968412887799,234.07644653320312,2023-01-20,max_hold,7.722,True,10,10,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
bollinger_lower_bounce,MSFT,2023-01-05,217.2968412887799,238.07994128877988,2023-01-23,take_profit,9.5644,True,15,11,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
bollinger_lower_bounce,MSFT,2023-01-05,217.2968412887799,238.07994128877988,2023-01-23,take_profit,9.5644,True,20,11,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
squeeze_breakout,GLD,2023-01-06,174.50999450683594,174.6199951171875,2023-01-11,max_hold,0.063,True,3,3,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
squeeze_breakout,GLD,2023-01-06,174.50999450683594,178.75999450683594,2023-01-13,max_hold,2.4354,True,5,5,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
squeeze_breakout,GLD,2023-01-06,174.50999450683594,179.6300048828125,2023-01-23,max_hold,2.9339,True,10,10,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
squeeze_breakout,GLD,2023-01-06,174.50999450683594,180.87899450683594,2023-01-25,take_profit,3.6496,True,15,12,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
squeeze_breakout,GLD,2023-01-06,174.50999450683594,180.87899450683594,2023-01-25,take_profit,3.6496,True,20,12,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-06,174.50999450683594,174.6199951171875,2023-01-11,max_hold,0.063,True,3,3,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-06,174.50999450683594,178.75999450683594,2023-01-13,max_hold,2.4354,True,5,5,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-06,174.50999450683594,179.6300048828125,2023-01-23,max_hold,2.9339,True,10,10,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-06,174.50999450683594,180.87899450683594,2023-01-25,take_profit,3.6496,True,15,12,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-06,174.50999450683594,180.87899450683594,2023-01-25,take_profit,3.6496,True,20,12,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-06,174.50999450683594,174.6199951171875,2023-01-11,max_hold,0.063,True,3,3,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-06,174.50999450683594,178.75999450683594,2023-01-13,max_hold,2.4354,True,5,5,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-06,174.50999450683594,179.6300048828125,2023-01-23,max_hold,2.9339,True,10,10,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-06,174.50999450683594,180.87899450683594,2023-01-25,take_profit,3.6496,True,15,12,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-06,174.50999450683594,180.87899450683594,2023-01-25,take_profit,3.6496,True,20,12,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-06,174.50999450683594,174.6199951171875,2023-01-11,max_hold,0.063,True,3,3,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-06,174.50999450683594,178.75999450683594,2023-01-13,max_hold,2.4354,True,5,5,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-06,174.50999450683594,179.6300048828125,2023-01-23,max_hold,2.9339,True,10,10,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-06,174.50999450683594,180.87899450683594,2023-01-25,take_profit,3.6496,True,15,12,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-06,174.50999450683594,180.87899450683594,2023-01-25,take_profit,3.6496,True,20,12,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
squeeze_breakout,TLT,2023-01-06,91.76638063211365,92.88256072998047,2023-01-11,max_hold,1.2163,True,3,3,rate_rising_2022_2023|strong_bull_2023,2,10,,,phase_1a
